,question_id,db_id,question,gold_sql,predicted_sql,both_executed,results_equal,gold_error,pred_error,model_name,model_engine,gen_type,dataset_path,n_examples,instructions_level,experiment_id
36,37,unknown,"Year 2011 can be presented as Between 201101 And 201112, which means between January and December in 2011
Which customers, paying in CZK, consumed the most gas in 2011?",SELECT T1.CustomerID FROM customers AS T1 INNER JOIN yearmonth AS T2 ON T1.CustomerID = T2.CustomerID WHERE T1.Currency = 'CZK' AND T2.Date BETWEEN 201101 AND 201112 GROUP BY T1.CustomerID ORDER BY SUM(T2.Consumption) DESC LIMIT 1,"SELECT c.customer_id, SUM(t.amount) as total_consumption
FROM customers c
JOIN transactions_1k t ON c.customer_id = t.customer_id
WHERE c.currency = 'CZK' AND t.date BETWEEN '2011-01-01' AND '2011-12-31'
GROUP BY c.customer_id
ORDER BY total_consumption DESC;
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
37,38,unknown,"FFull name refers to forname+surname; Nationality refers to German; Date of birth refers to dob; year(dob) BETWEEN '1971' AND '1985'
Find the full name, Wiki Pedia page link, and date of birth of German drivers born between 1971 and 1985. List it in descending order of date of birth.","SELECT forename, surname, url, dob FROM drivers WHERE nationality = 'German' AND STRFTIME('%Y', dob) BETWEEN '1971' AND '1985' ORDER BY dob DESC","SELECT CONCAT(forename, ' ', surname) AS full_name, url AS wiki_pedia_page_link, dob AS date_of_birth
FROM drivers
WHERE nationality = 'German' AND EXTRACT(YEAR FROM dob) BETWEEN 1971 AND 1985
ORDER BY dob DESC;
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
38,39,unknown,Indicate the molecule id is belonging to the TR000_1_2 bond that has the first atom named TR000_1.,"SELECT T2.molecule_id, T2.bond_id, T1.atom_id FROM connected AS T1 INNER JOIN bond AS T2 ON T1.bond_id = T2.bond_id WHERE T1.atom_id = 'TR000_1' AND T2.bond_id = 'TR000_1_2'","SELECT molecule_id FROM atom WHERE element = 'TR000_1' AND molecule_id IN (SELECT molecule_id FROM bond WHERE bond_type = 'TR000_1_2');
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
39,40,unknown,How many test takers are there at the school/s whose mailing city address is in Fresno?,SELECT T1.NumTstTakr FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.MailCity = 'Fresno',"SELECT SUM(num_tst_takr) 
FROM satscores 
WHERE cds IN (SELECT cds_code FROM schools WHERE mail_city = 'Fresno');
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
40,41,unknown,"Samuel refers to UserDisplayName; YEAR(CreationDate) = 2013 relates to PostId; YEAR(Date) = 2013 relates to the badge;
List the post IDs and badge names of the user Samuel in 2013.","SELECT T1.PostId, T2.Name FROM postHistory AS T1 INNER JOIN badges AS T2 ON T1.UserId = T2.UserId WHERE T1.UserDisplayName = 'Samuel' AND STRFTIME('%Y', T1.CreationDate) = '2013' AND STRFTIME('%Y', T2.Date) = '2013'","SELECT posts.id, badges.name
FROM posts
JOIN badges ON posts.creation_date = badges.date
JOIN users ON posts.owner_user_id = users.id
WHERE users.display_name = 'Samuel' AND EXTRACT(YEAR FROM posts.creation_date) = 2013 AND EXTRACT(YEAR FROM badges.date) = 2013;
",False,,,"column posts.creation_date does not exist
LINE 1: ...T posts.id, badges.name FROM posts JOIN badges ON posts.crea...
                                                             ^
HINT:  Perhaps you meant to reference the column ""posts.creaion_date"".",deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
41,42,unknown,"Earlier birthdate refers to older age; A11 refers to average salary
What is the gender of the oldest client who opened his/her account in the highest average salary branch?","SELECT T2.gender FROM district AS T1 INNER JOIN client AS T2 ON T1.district_id = T2.district_id ORDER BY T1.A11 DESC, T2.birth_date ASC LIMIT 1","SELECT client.gender
FROM client
JOIN account ON client.account_id = account.account_id
JOIN district ON client.district_id = district.district_id
WHERE district.a11 = (SELECT MAX(a11) FROM district)
AND client.birth_date = (SELECT MIN(birth_date) FROM client)
LIMIT 1;
",False,,,"column client.account_id does not exist
LINE 1: ... SELECT client.gender FROM client JOIN account ON client.acc...
                                                             ^",deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
42,43,unknown,"'October Meeting' is an event name;
List all the members who attended the event ""October Meeting"".",SELECT DISTINCT T3.member_id FROM event AS T1 INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event INNER JOIN member AS T3 ON T2.link_to_member = T3.member_id WHERE T1.event_name = 'October Meeting',"SELECT m.*
FROM member m
JOIN attendance a ON m.member_id = a.link_to_member
JOIN event e ON a.link_to_event = e.event_id
WHERE e.event_name = 'October Meeting';
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
43,44,unknown,"""Supporter"" and ""Teachers"" are both Name of badge; 'New York' is the Location; user refers to UserId
How many users from New York have a teacher and supporter badge?","SELECT COUNT(DISTINCT T1.Id) FROM badges AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T1.Name IN ('Supporter', 'Teacher') AND T2.Location = 'New York'","SELECT COUNT(DISTINCT user_id)
FROM badges
WHERE name IN ('Supporter', 'Teachers')
AND user_id IN (
    SELECT id
    FROM users
    WHERE location = 'New York'
)
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
44,45,unknown,"Eligible free rates for students aged 5-17 = `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`
What is the free rate for students between the ages of 5 and 17 at the school run by Kacey Gibson?",SELECT CAST(T2.`Free Meal Count (Ages 5-17)` AS REAL) / T2.`Enrollment (Ages 5-17)` FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.AdmFName1 = 'Kacey' AND T1.AdmLName1 = 'Gibson',"SELECT frpm.""Free Meal Count (Ages 5-17)"" / frpm.""Enrollment (Ages 5-17)"" AS ""Free Rate (Ages 5-17)""
FROM frpm
JOIN schools ON frpm.cds_code = schools.cds_code
WHERE schools.adm_f_name1 = 'Kacey' AND schools.adm_l_name1 = 'Gibson';
",False,,,"column frpm.Free Meal Count (Ages 5-17) does not exist
LINE 1: ...res_metadata_vvc2csqwfndyzmlp6u4xtp2vma AS SELECT frpm.""Free...
                                                             ^",deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
45,46,unknown,"single bond refers to bond_type = '-';
How many single bonds are there in the list?",SELECT COUNT(T.bond_id) FROM bond AS T WHERE T.bond_type = '-',"SELECT COUNT(*) FROM bond WHERE bond_type = '-';
",True,True,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
46,47,unknown,"annul refers to name = 'annul'; numbered 29 refers to number = '29';
State the alternative languages available for card named Annul numbered 29.",SELECT T2.language FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Annul' AND T1.number = 29,"SELECT fd.language
FROM foreign_data fd
JOIN cards c ON fd.uuid = c.uuid
WHERE c.name = 'Annul' AND c.number = '29'
",True,True,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
47,48,unknown,"meetings events refers to type = 'Meeting'; attended by more than 10 members refers to COUNT(event_id) > 10
Among the events attended by more than 10 members of the Student_Club, how many of them are meetings?",SELECT T1.event_name FROM event AS T1  INNER JOIN attendance AS T2 ON T1.event_id = T2.link_to_event GROUP BY T1.event_id  HAVING COUNT(T2.link_to_event) > 10 EXCEPT SELECT T1.event_name  FROM event AS T1  WHERE T1.type = 'Meeting',"SELECT COUNT(*) 
FROM (
    SELECT event_id 
    FROM attendance 
    GROUP BY event_id 
    HAVING COUNT(link_to_member) > 10
) AS attended_events 
JOIN event ON attended_events.event_id = event.event_id 
WHERE event.type = 'Meeting';
",False,,,"column ""event_id"" does not exist
LINE 1: ...zajxcelogxuvh7phy AS SELECT COUNT(*) FROM (SELECT event_id F...
                                                             ^",deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
48,49,unknown,"Which districts have transactions greater than USS$10,000 in 1997?","SELECT T1.district_id FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id INNER JOIN trans AS T3 ON T1.account_id = T3.account_id WHERE STRFTIME('%Y', T3.date) = '1997' GROUP BY T1.district_id HAVING SUM(T3.amount) > 10000","SELECT DISTINCT district.district_id
FROM district
JOIN account ON district.district_id = account.district_id
JOIN trans ON account.account_id = trans.account_id
WHERE trans.amount > 10000 AND EXTRACT(YEAR FROM trans.date) = 1997;
",True,True,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
49,50,unknown,"date of birth refers to drivers.dob; The larger the birthday value, the younger the person is, and vice versa; Japanese refers to nationality = 'Japanese'; age = YEAR(CURRENT_TIMESTAMP) - YEAR(dob);
How old is the youngest Japanese driver? What is his name?","SELECT STRFTIME('%Y', CURRENT_TIMESTAMP) - STRFTIME('%Y', dob), forename , surname FROM drivers WHERE nationality = 'Japanese' ORDER BY dob DESC LIMIT 1","SELECT MIN(YEAR(CURRENT_TIMESTAMP) - YEAR(dob)) AS age, forename, surname
FROM drivers
WHERE nationality = 'Japanese';
",False,,,"function year(timestamp with time zone) does not exist
LINE 1: ...metadata_3qugsbh2tjgplbytwkrb7yrkiu AS SELECT MIN(YEAR(CURRE...
                                                             ^
HINT:  No function matches the given name and argument types. You might need to add explicit type casts.",deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
50,51,unknown,"full name refers to first_name, last_name; first paid dues refers to MIN(received_date) where source = 'Dues'
Who was the first one paid his/her dues? Tell the full name.","SELECT T1.first_name, T1.last_name FROM member AS T1 INNER JOIN income AS T2 ON T1.member_id = T2.link_to_member WHERE T2.source = 'Dues' ORDER BY T2.date_received LIMIT 1","SELECT first_name, last_name
FROM member
WHERE member_id = (
    SELECT link_to_member
    FROM income
    WHERE source = 'Dues'
    ORDER BY date_received ASC
    LIMIT 1
);
",True,True,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
51,52,unknown,In which years did Lewis Hamilton participate in a Formula_1 race?,SELECT DISTINCT T1.year FROM races AS T1 INNER JOIN results AS T2 ON T2.raceId = T1.raceId INNER JOIN drivers AS T3 ON T3.driverId = T2.driverId WHERE T3.forename = 'Lewis' AND T3.surname = 'Hamilton',"SELECT DISTINCT races.year
FROM races
JOIN driver_standings ON races.race_id = driver_standings.race_id
JOIN drivers ON driver_standings.driver_id = drivers.driver_id
WHERE drivers.surname = 'Hamilton' AND drivers.forename = 'Lewis';
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
52,53,unknown,"Difference in no. of committed crimes between 2 regions = Total no. of committed crimes in 1996 in north Bohemia - Total no. of committed crimes in 1996 in e ast Bohemia. A3 refers to region. Data about no. of committed crimes 1996 appears in A16
What was the difference in the number of crimes committed in East and North Bohemia in 1996?","SELECT SUM(IIF(A3 = 'east Bohemia', A16, 0)) - SUM(IIF(A3 = 'north Bohemia', A16, 0)) FROM district","SELECT 
    (SELECT SUM(a16) FROM district WHERE a3 = 'east Bohemia') - 
    (SELECT SUM(a16) FROM district WHERE a3 = 'north Bohemia') 
AS difference;
",True,True,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
53,54,unknown,"Directly funded schools refers to FundingType = 'Directly Funded'
Between 1/1/2000 to 12/31/2005, how many directly funded schools opened in the county of Stanislaus?","SELECT COUNT(School) FROM schools WHERE strftime('%Y', OpenDate) BETWEEN '2000' AND '2005' AND County = 'Stanislaus' AND FundingType = 'Directly funded'","SELECT COUNT(*) 
FROM schools 
WHERE funding_type = 'Directly Funded' 
AND county = 'Stanislaus' 
AND open_date BETWEEN '2000-01-01' AND '2005-12-31';
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
54,55,unknown,"blood glucose (GLU) index that were within normal range refers to GLU < 180; data that was first recorded in 1991 refers to year(Description) = 1991;
List each patient's ID and blood glucose (GLU) index that were within normal range for patient's whose data was first recorded in 1991.","SELECT DISTINCT T1.ID, T2.GLU FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE STRFTIME('%Y', T1.`First Date`) = '1991' AND T2.GLU < 180","SELECT patient.id, laboratory.glu
FROM patient
JOIN examination ON patient.id = examination.id
JOIN laboratory ON patient.id = laboratory.id
WHERE laboratory.glu < 180 AND EXTRACT(YEAR FROM patient.description) = 1991;
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
55,56,unknown,"coordinate position/location refers to lat, lng; Abu Dhabi Grand Prix refers to races.name = 'Abu Dhabi Grand Prix'
Give the coordinate position for Abu Dhabi Grand Prix.","SELECT DISTINCT T1.lat, T1.lng FROM circuits AS T1 INNER JOIN races AS T2 ON T2.circuitID = T1.circuitId WHERE T2.name = 'Abu Dhabi Grand Prix'","SELECT lat, lng FROM circuits WHERE circuit_id IN (SELECT circuit_id FROM races WHERE name = 'Abu Dhabi Grand Prix');
",True,True,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
56,57,unknown,"infinite power refers to power = '*';
How many cards have infinite power?",SELECT COUNT(*) FROM cards WHERE power = '*',"SELECT COUNT(*) FROM cards WHERE power = '*';
",True,True,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
57,58,unknown,"budget category refers to category; events located at refers to location; type = 'Guest Speaker'; 0 budget spent refers to spent = 0; 
What are the budget category of the events located at MU 215 and a guest speaker type with a 0 budget spent?","SELECT DISTINCT T2.category, T1.type FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event WHERE T1.location = 'MU 215' AND T2.spent = 0 AND T1.type = 'Guest Speaker'","SELECT budget.category 
FROM budget 
JOIN event ON budget.link_to_event = event.event_id 
WHERE event.location = 'MU 215' AND event.type = 'Guest Speaker' AND budget.spent = 0;
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
58,59,unknown,"label = '-' means molecules are non-carcinogenic
Among the molecules which contain ""c"" element, which of them are not carcinogenic?",SELECT DISTINCT T1.molecule_id FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.element = 'c' AND T2.label = '-',"SELECT DISTINCT m.label
FROM molecule m
JOIN atom a ON m.molecule_id = a.molecule_id
WHERE a.element = 'c' AND m.label != '-';
",True,False,,,deepseek-coder-33b-instruct,rits,postgres,data/generated/bird_dev_enriched.json,100,2,deepseek-coder-33b-instruct_postgres_2
